,1,2,3,4,5,6
64,-0.12034632034632037,-0.20000000000000007,-0.3138271604938271,-0.32517241379310335,-0.42275655120676703,-0.4637820512820514
128,-0.039215686274509665,-0.11968954248366015,-0.10133073677377485,-0.0591470749043192,-0.07817007605559911,-0.14258647279136372
256,-0.0149270234409552,-0.018260869565217386,-9.378608566179558e-05,0.05708710801393735,0.05133078466145291,0.047416602760736115
512,-0.00758765044479337,0.01250845165652481,0.057161125319693085,0.11918414918414921,0.11918414918414921,0.12335859551206085
1024,-0.022556390977443663,0.023146357188910532,0.09743589743589742,0.14040071770334928,0.14040071770334928,0.14781583264971299
2048,-0.022556390977443663,0.034722222222222376,0.10906048906048904,0.15228526398739162,0.15228526398739162,0.15437216706237866
4096,-0.022556390977443663,0.0479843685726038,0.10811278325549212,0.15655087355455,0.16948284690220183,0.16244284274974818
8192,0.0,0.0479843685726038,0.10811278325549212,0.1714929214929215,0.1714929214929215,0.1714929214929215
16384,0.0,0.053352444656792564,0.10811278325549212,0.1714929214929215,0.1714929214929215,0.1714929214929215
