,1,2,3,4,5
64,-0.03211298728675667,-0.08124687094230726,-0.11220743910748249,-0.1358921317744377,-0.17963864120006579
128,0.0008041760859512807,-0.012697811070732645,-0.03252665548285182,-0.04160656007008995,-0.05781464019929283
256,-0.0019863475723939433,0.009093567221459547,-0.00022629160849036974,-0.00712667204342862,-0.015780477896634462
512,0.003522998503320904,0.025521917360046907,0.022656560214113775,0.016797572355408984,0.017643970607821725
1024,0.0023214908699648222,0.02260228294153234,0.025767118558546565,0.026841777799010008,0.023634747055346537
2048,0.0018258512522057416,0.02561963384261648,0.027607012569203386,0.02549472585890513,0.02580276706150796
4096,-0.0022316656606393465,0.022774362041184486,0.025749886542784393,0.02542023956023253,0.02750653242801287
8192,-0.002323135707697816,0.025118123907067347,0.025745611114502572,0.02719118835954264,0.027618280685765537
